,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.std_score_time,metrics.mean_score_time,metrics.mean_test_score,metrics.std_test_score,metrics.mean_fit_time,metrics.rank_test_score,metrics.std_fit_time,metrics.best_cv_score,metrics.training_mse,metrics.training_r2_score,metrics.training_rmse,metrics.training_mae,metrics.training_score,metrics.mean_absolute_error_X_test,metrics.mean_squared_error-2_X_test,metrics.mean_squared_error_X_test,params.min_impurity_decrease,params.max_features,params.max_leaf_nodes,params.n_estimators,params.criterion,params.min_samples_split,params.max_samples,params.n_jobs,params.oob_score,params.max_depth,params.min_weight_fraction_leaf,params.warm_start,params.verbose,params.bootstrap,params.random_state,params.min_impurity_split,params.min_samples_leaf,params.ccp_alpha,params.pre_dispatch,params.best_min_samples_split,params.best_max_features,params.param_distributions,params.best_n_estimators,params.best_min_samples_leaf,params.cv,params.error_score,params.return_train_score,params.scoring,params.refit,params.best_max_depth,params.estimator,params.n_iter,tags.mlflow.source.type,tags.mlflow.source.name,tags.estimator_name,tags.mlflow.user,tags.mlflow.autologging,tags.mlflow.parentRunId,tags.estimator_class,tags.mlflow.log-model.history
10,915aa30e9af141df9ed663993c6303d4,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/915aa30e9af141df9ed663993c6303d4/artifacts,2022-02-15 12:01:36.189000+00:00,2022-02-15 12:01:36.309000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCAL,app.py,,Sathishkumar.Paranth,,,,
11,01a5f62109f84a959de3d235e2bd86e4,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/01a5f62109f84a959de3d235e2bd86e4/artifacts,2022-02-15 11:44:01.974000+00:00,2022-02-15 11:45:36.598000+00:00,0.036575428032003976,0.11251306533813477,-5.047953525733763,4.753672346051651,0.6617315769195556,3.0,0.07218512394776054,,,,,,,,,,0.0,auto,None,400,mse,5,None,None,False,15,0.0,False,0,True,None,None,5,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,1ee12aa6d5bc4a429e76afd36a00f5e2,sklearn.ensemble._forest.RandomForestRegressor,
12,1ee12aa6d5bc4a429e76afd36a00f5e2,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/1ee12aa6d5bc4a429e76afd36a00f5e2/artifacts,2022-02-15 11:44:01.974000+00:00,2022-02-15 12:02:26.162000+00:00,,,,,,,,-4.0592046559114445,0.5315712889538067,0.9776769294973497,0.7290893559460367,0.2749486190476206,-0.5315712889538067,0.8831632967032957,3.9337998658351636,3.9337998658351636,,,,,,,,1,,,,,2,,42,,,,2*n_jobs,2,sqrt,"{'n_estimators': [100, 200, 300, 400, 500, 600, 700, 800, 900, 1000, 1100, 1200], 'max_features': ['auto', 'sqrt'], 'max_depth': [5, 10, 15, 20, 25, 30], 'min_samples_split': [2, 5, 10, 15, 100], 'min_samples_leaf': [1, 2, 5, 10]}",1000,1,5,nan,False,neg_mean_squared_error,True,25,RandomForestRegressor(),10,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomizedSearchCV,Sathishkumar.Paranth,,,sklearn.model_selection._search.RandomizedSearchCV,"[{""run_id"": ""1ee12aa6d5bc4a429e76afd36a00f5e2"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-02-15 11:45:21.363237"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.8"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.24.1"", ""serialization_format"": ""cloudpickle""}}, ""model_uuid"": ""80e566f8c70a4f3da97f2c9c2ef13274"", ""signature"": {""inputs"": ""[{\""name\"": \""Present_Price\"", \""type\"": \""double\""}, {\""name\"": \""Kms_Driven\"", \""type\"": \""long\""}, {\""name\"": \""Owner\"", \""type\"": \""long\""}, {\""name\"": \""no_year\"", \""type\"": \""long\""}, {\""name\"": \""Fuel_Type_Diesel\"", \""type\"": \""integer\""}, {\""name\"": \""Fuel_Type_Petrol\"", \""type\"": \""integer\""}, {\""name\"": \""Seller_Type_Individual\"", \""type\"": \""integer\""}, {\""name\"": \""Transmission_Manual\"", \""type\"": \""integer\""}]"", ""outputs"": ""[{\""type\"": \""tensor\"", \""tensor-spec\"": {\""dtype\"": \""float64\"", \""shape\"": [-1]}}]""}}, {""run_id"": ""1ee12aa6d5bc4a429e76afd36a00f5e2"", ""artifact_path"": ""best_estimator"", ""utc_time_created"": ""2022-02-15 11:45:29.426575"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.8"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.24.1"", ""serialization_format"": ""cloudpickle""}}, ""model_uuid"": ""a6f32b8b355240d18bcc88e35daafda0"", ""signature"": {""inputs"": ""[{\""name\"": \""Present_Price\"", \""type\"": \""double\""}, {\""name\"": \""Kms_Driven\"", \""type\"": \""long\""}, {\""name\"": \""Owner\"", \""type\"": \""long\""}, {\""name\"": \""no_year\"", \""type\"": \""long\""}, {\""name\"": \""Fuel_Type_Diesel\"", \""type\"": \""integer\""}, {\""name\"": \""Fuel_Type_Petrol\"", \""type\"": \""integer\""}, {\""name\"": \""Seller_Type_Individual\"", \""type\"": \""integer\""}, {\""name\"": \""Transmission_Manual\"", \""type\"": \""integer\""}]"", ""outputs"": ""[{\""type\"": \""tensor\"", \""tensor-spec\"": {\""dtype\"": \""float64\"", \""shape\"": [-1]}}]""}}]"
13,2fab63593bf24afb8e4e5eb96f805b1b,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/2fab63593bf24afb8e4e5eb96f805b1b/artifacts,2022-02-15 11:44:01.974000+00:00,2022-02-15 11:45:36.598000+00:00,0.03258397102624055,0.297443151473999,-4.0592046559114445,5.086020720237949,1.5936498165130615,1.0,0.0980319686870364,,,,,,,,,,0.0,sqrt,None,1000,mse,2,None,None,False,25,0.0,False,0,True,None,None,1,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,1ee12aa6d5bc4a429e76afd36a00f5e2,sklearn.ensemble._forest.RandomForestRegressor,
14,69e067cb478848fbafe101db794f2e1c,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/69e067cb478848fbafe101db794f2e1c/artifacts,2022-02-15 11:44:01.974000+00:00,2022-02-15 11:45:36.598000+00:00,0.03638279966974268,0.19342317581176757,-4.413159639059346,3.2892906251491527,1.0701703071594237,2.0,0.046123941508085166,,,,,,,,,,0.0,auto,None,700,mse,15,None,None,False,20,0.0,False,0,True,None,None,1,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,1ee12aa6d5bc4a429e76afd36a00f5e2,sklearn.ensemble._forest.RandomForestRegressor,
15,cc783bc1bb08459d908efb7db2b3f4b6,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/cc783bc1bb08459d908efb7db2b3f4b6/artifacts,2022-02-15 11:44:01.974000+00:00,2022-02-15 11:45:36.598000+00:00,0.033404369417681094,0.3036206722259521,-5.267264389638376,5.565160672395167,1.7069658279418944,4.0,0.25860773165026424,,,,,,,,,,0.0,sqrt,None,1100,mse,10,None,None,False,15,0.0,False,0,True,None,None,2,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,1ee12aa6d5bc4a429e76afd36a00f5e2,sklearn.ensemble._forest.RandomForestRegressor,
16,db92dbb725904528aeb83aa00e338212,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/db92dbb725904528aeb83aa00e338212/artifacts,2022-02-15 11:44:01.974000+00:00,2022-02-15 11:45:36.598000+00:00,0.03396525806949088,0.17698383331298828,-5.309097804322158,5.396275389363471,1.0066139698028564,5.0,0.0707203429541296,,,,,,,,,,0.0,sqrt,None,700,mse,10,None,None,False,5,0.0,False,0,True,None,None,2,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,1ee12aa6d5bc4a429e76afd36a00f5e2,sklearn.ensemble._forest.RandomForestRegressor,
17,a14dd38d640247b8bd760a56767f4f80,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/a14dd38d640247b8bd760a56767f4f80/artifacts,2022-02-15 11:42:52.462000+00:00,2022-02-15 11:43:46.972000+00:00,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,42,,,,2*n_jobs,,,"{'n_estimators': [100, 200, 300, 400, 500, 600, 700, 800, 900, 1000, 1100, 1200], 'max_features': ['auto', 'sqrt'], 'max_depth': [5, 10, 15, 20, 25, 30], 'min_samples_split': [2, 5, 10, 15, 100], 'min_samples_leaf': [1, 2, 5, 10]}",,,5,nan,False,neg_mean_squared_error,True,,RandomForestRegressor(),10,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomizedSearchCV,Sathishkumar.Paranth,,,sklearn.model_selection._search.RandomizedSearchCV,
18,2f4e513b82744c0ca8e04ebb7ecdcdb8,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/2f4e513b82744c0ca8e04ebb7ecdcdb8/artifacts,2022-02-15 11:19:42.908000+00:00,2022-02-15 11:21:43.305000+00:00,0.025144210110373624,0.4666891098022461,-5.082857401787976,5.367324665358565,2.506698656082153,3.0,0.07656890213030415,,,,,,,,,,0.0,sqrt,None,1100,mse,10,None,None,False,15,0.0,False,0,True,None,None,2,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,41b868c2d97244e18d7ffbc7c88d3552,sklearn.ensemble._forest.RandomForestRegressor,
19,3847782bedc74dc1bec4b849e31fb5fd,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/3847782bedc74dc1bec4b849e31fb5fd/artifacts,2022-02-15 11:19:42.908000+00:00,2022-02-15 11:21:43.305000+00:00,0.01013345634062092,0.29764533042907715,-4.366729413549539,3.252249322772187,1.6280988693237304,2.0,0.019149662325099737,,,,,,,,,,0.0,auto,None,700,mse,15,None,None,False,20,0.0,False,0,True,None,None,1,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,41b868c2d97244e18d7ffbc7c88d3552,sklearn.ensemble._forest.RandomForestRegressor,
20,3e881f2220844d62b64d86d4a54bc237,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/3e881f2220844d62b64d86d4a54bc237/artifacts,2022-02-15 11:19:42.908000+00:00,2022-02-15 11:21:43.305000+00:00,0.03825042993031662,0.45071754455566404,-3.9563409313868654,4.90198689807443,2.5021334171295164,1.0,0.28569496763426844,,,,,,,,,,0.0,sqrt,None,1000,mse,2,None,None,False,25,0.0,False,0,True,None,None,1,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,41b868c2d97244e18d7ffbc7c88d3552,sklearn.ensemble._forest.RandomForestRegressor,
21,41b868c2d97244e18d7ffbc7c88d3552,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/41b868c2d97244e18d7ffbc7c88d3552/artifacts,2022-02-15 11:19:42.908000+00:00,2022-02-15 11:21:44.288000+00:00,,,,,,,,-3.9563409313868654,0.5408491752833302,0.9772873092997332,0.7354244864588956,0.2778430000000008,-0.5408491752833302,0.8981437362637386,4.083984648542859,4.083984648542859,,,,,,,,1,,,,,2,,42,,,,2*n_jobs,2,sqrt,"{'n_estimators': [100, 200, 300, 400, 500, 600, 700, 800, 900, 1000, 1100, 1200], 'max_features': ['auto', 'sqrt'], 'max_depth': [5, 10, 15, 20, 25, 30], 'min_samples_split': [2, 5, 10, 15, 100], 'min_samples_leaf': [1, 2, 5, 10]}",1000,1,5,nan,False,neg_mean_squared_error,True,25,RandomForestRegressor(),10,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomizedSearchCV,Sathishkumar.Paranth,sklearn,,sklearn.model_selection._search.RandomizedSearchCV,"[{""run_id"": ""41b868c2d97244e18d7ffbc7c88d3552"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-02-15 11:21:29.022384"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.8"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.24.1"", ""serialization_format"": ""cloudpickle""}}, ""model_uuid"": ""4e7b5fa9b2894f1aa0cd8649c62c41bd"", ""signature"": {""inputs"": ""[{\""name\"": \""Present_Price\"", \""type\"": \""double\""}, {\""name\"": \""Kms_Driven\"", \""type\"": \""long\""}, {\""name\"": \""Owner\"", \""type\"": \""long\""}, {\""name\"": \""no_year\"", \""type\"": \""long\""}, {\""name\"": \""Fuel_Type_Diesel\"", \""type\"": \""integer\""}, {\""name\"": \""Fuel_Type_Petrol\"", \""type\"": \""integer\""}, {\""name\"": \""Seller_Type_Individual\"", \""type\"": \""integer\""}, {\""name\"": \""Transmission_Manual\"", \""type\"": \""integer\""}]"", ""outputs"": ""[{\""type\"": \""tensor\"", \""tensor-spec\"": {\""dtype\"": \""float64\"", \""shape\"": [-1]}}]""}}, {""run_id"": ""41b868c2d97244e18d7ffbc7c88d3552"", ""artifact_path"": ""best_estimator"", ""utc_time_created"": ""2022-02-15 11:21:34.644809"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.8"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.24.1"", ""serialization_format"": ""cloudpickle""}}, ""model_uuid"": ""7088cb58da7542898fc1ec8667795307"", ""signature"": {""inputs"": ""[{\""name\"": \""Present_Price\"", \""type\"": \""double\""}, {\""name\"": \""Kms_Driven\"", \""type\"": \""long\""}, {\""name\"": \""Owner\"", \""type\"": \""long\""}, {\""name\"": \""no_year\"", \""type\"": \""long\""}, {\""name\"": \""Fuel_Type_Diesel\"", \""type\"": \""integer\""}, {\""name\"": \""Fuel_Type_Petrol\"", \""type\"": \""integer\""}, {\""name\"": \""Seller_Type_Individual\"", \""type\"": \""integer\""}, {\""name\"": \""Transmission_Manual\"", \""type\"": \""integer\""}]"", ""outputs"": ""[{\""type\"": \""tensor\"", \""tensor-spec\"": {\""dtype\"": \""float64\"", \""shape\"": [-1]}}]""}}]"
22,75ec2da3aa4e4685abf42d435838b54c,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/75ec2da3aa4e4685abf42d435838b54c/artifacts,2022-02-15 11:19:42.908000+00:00,2022-02-15 11:21:43.305000+00:00,0.026131816385188845,0.3145586490631104,-5.381294314405318,5.472268231274196,1.5766175270080567,5.0,0.033201713273763346,,,,,,,,,,0.0,sqrt,None,700,mse,10,None,None,False,5,0.0,False,0,True,None,None,2,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,41b868c2d97244e18d7ffbc7c88d3552,sklearn.ensemble._forest.RandomForestRegressor,
23,a59bc9c4c02f4946ae4802f7da0c4f48,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/a59bc9c4c02f4946ae4802f7da0c4f48/artifacts,2022-02-15 11:19:42.908000+00:00,2022-02-15 11:21:43.305000+00:00,0.0036920407718861546,0.16860251426696776,-5.141468365199494,4.866310202140725,0.9365943908691406,4.0,0.01747490453566583,,,,,,,,,,0.0,auto,None,400,mse,5,None,None,False,15,0.0,False,0,True,None,None,5,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,41b868c2d97244e18d7ffbc7c88d3552,sklearn.ensemble._forest.RandomForestRegressor,
24,dc4da152359a41fd8f88e55ac96d2a6c,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/dc4da152359a41fd8f88e55ac96d2a6c/artifacts,2022-02-15 11:19:32.107000+00:00,2022-02-15 11:19:42.365000+00:00,,,,,,,,,2.6493015533730577e-29,1.0,5.147136634453235e-15,2.7403328775590036e-15,1.0,,,,0.0,auto,None,100,mse,2,None,None,False,None,0.0,False,0,False,None,None,1,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,ExtraTreesRegressor,Sathishkumar.Paranth,sklearn,,sklearn.ensemble._forest.ExtraTreesRegressor,"[{""run_id"": ""dc4da152359a41fd8f88e55ac96d2a6c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-02-15 11:19:32.706247"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.8"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.24.1"", ""serialization_format"": ""cloudpickle""}}, ""model_uuid"": ""c14bb500c4384f09819e1b3c38cc8088"", ""signature"": {""inputs"": ""[{\""name\"": \""Present_Price\"", \""type\"": \""double\""}, {\""name\"": \""Kms_Driven\"", \""type\"": \""long\""}, {\""name\"": \""Owner\"", \""type\"": \""long\""}, {\""name\"": \""no_year\"", \""type\"": \""long\""}, {\""name\"": \""Fuel_Type_Diesel\"", \""type\"": \""integer\""}, {\""name\"": \""Fuel_Type_Petrol\"", \""type\"": \""integer\""}, {\""name\"": \""Seller_Type_Individual\"", \""type\"": \""integer\""}, {\""name\"": \""Transmission_Manual\"", \""type\"": \""integer\""}]"", ""outputs"": ""[{\""type\"": \""tensor\"", \""tensor-spec\"": {\""dtype\"": \""float64\"", \""shape\"": [-1]}}]""}}]"
25,e06e0615736f47d5a37f556bdaf5654b,0,FAILED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/e06e0615736f47d5a37f556bdaf5654b/artifacts,2022-02-15 11:18:07.330000+00:00,2022-02-15 11:18:34.525000+00:00,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,42,,,,2*n_jobs,,,"{'n_estimators': [100, 200, 300, 400, 500, 600, 700, 800, 900, 1000, 1100, 1200], 'max_features': ['auto', 'sqrt'], 'max_depth': [5, 10, 15, 20, 25, 30], 'min_samples_split': [2, 5, 10, 15, 100], 'min_samples_leaf': [1, 2, 5, 10]}",,,5,nan,False,neg_mean_squared_error,True,,RandomForestRegressor(),10,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomizedSearchCV,Sathishkumar.Paranth,sklearn,,sklearn.model_selection._search.RandomizedSearchCV,
26,1766bcc183c54eafb9a54e42969f97f1,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/1766bcc183c54eafb9a54e42969f97f1/artifacts,2022-02-15 11:15:27.877000+00:00,2022-02-15 11:17:31.883000+00:00,0.05044736794963035,0.4847203254699707,-5.095834577351418,5.5258876582983945,2.50907621383667,3.0,0.13191284508349366,,,,,,,,,,0.0,sqrt,None,1100,mse,10,None,None,False,15,0.0,False,0,True,None,None,2,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,6bd447b49e7f48e4b360f719766a3f3b,sklearn.ensemble._forest.RandomForestRegressor,
27,26ea60e3d0834398bd53f61c756e27a6,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/26ea60e3d0834398bd53f61c756e27a6/artifacts,2022-02-15 11:15:27.877000+00:00,2022-02-15 11:17:31.883000+00:00,0.009741809099221623,0.17883243560791015,-5.264142646105791,5.015087051105299,0.9848422050476074,4.0,0.06912633668607766,,,,,,,,,,0.0,auto,None,400,mse,5,None,None,False,15,0.0,False,0,True,None,None,5,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,6bd447b49e7f48e4b360f719766a3f3b,sklearn.ensemble._forest.RandomForestRegressor,
28,6bd447b49e7f48e4b360f719766a3f3b,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/6bd447b49e7f48e4b360f719766a3f3b/artifacts,2022-02-15 11:15:27.877000+00:00,2022-02-15 11:17:32.823000+00:00,,,,,,,,-3.9328952304798945,0.5341039917414255,0.9775705699100937,0.7308241866149653,0.27995404761904796,-0.5341039917414255,0.8882156043956061,4.037850668854949,4.037850668854949,,,,,,,,1,,,,,2,,42,,,,2*n_jobs,2,sqrt,"{'n_estimators': [100, 200, 300, 400, 500, 600, 700, 800, 900, 1000, 1100, 1200], 'max_features': ['auto', 'sqrt'], 'max_depth': [5, 10, 15, 20, 25, 30], 'min_samples_split': [2, 5, 10, 15, 100], 'min_samples_leaf': [1, 2, 5, 10]}",1000,1,5,nan,False,neg_mean_squared_error,True,25,RandomForestRegressor(),10,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomizedSearchCV,Sathishkumar.Paranth,sklearn,,sklearn.model_selection._search.RandomizedSearchCV,"[{""run_id"": ""6bd447b49e7f48e4b360f719766a3f3b"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-02-15 11:17:17.587232"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.8"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.24.1"", ""serialization_format"": ""cloudpickle""}}, ""model_uuid"": ""4d651c206d8a414d8036856cd663e043"", ""signature"": {""inputs"": ""[{\""name\"": \""Present_Price\"", \""type\"": \""double\""}, {\""name\"": \""Kms_Driven\"", \""type\"": \""long\""}, {\""name\"": \""Owner\"", \""type\"": \""long\""}, {\""name\"": \""no_year\"", \""type\"": \""long\""}, {\""name\"": \""Fuel_Type_Diesel\"", \""type\"": \""integer\""}, {\""name\"": \""Fuel_Type_Petrol\"", \""type\"": \""integer\""}, {\""name\"": \""Seller_Type_Individual\"", \""type\"": \""integer\""}, {\""name\"": \""Transmission_Manual\"", \""type\"": \""integer\""}]"", ""outputs"": ""[{\""type\"": \""tensor\"", \""tensor-spec\"": {\""dtype\"": \""float64\"", \""shape\"": [-1]}}]""}}, {""run_id"": ""6bd447b49e7f48e4b360f719766a3f3b"", ""artifact_path"": ""best_estimator"", ""utc_time_created"": ""2022-02-15 11:17:23.261671"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.8"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.24.1"", ""serialization_format"": ""cloudpickle""}}, ""model_uuid"": ""63c1614b316e46f2a4961a4ba611b748"", ""signature"": {""inputs"": ""[{\""name\"": \""Present_Price\"", \""type\"": \""double\""}, {\""name\"": \""Kms_Driven\"", \""type\"": \""long\""}, {\""name\"": \""Owner\"", \""type\"": \""long\""}, {\""name\"": \""no_year\"", \""type\"": \""long\""}, {\""name\"": \""Fuel_Type_Diesel\"", \""type\"": \""integer\""}, {\""name\"": \""Fuel_Type_Petrol\"", \""type\"": \""integer\""}, {\""name\"": \""Seller_Type_Individual\"", \""type\"": \""integer\""}, {\""name\"": \""Transmission_Manual\"", \""type\"": \""integer\""}]"", ""outputs"": ""[{\""type\"": \""tensor\"", \""tensor-spec\"": {\""dtype\"": \""float64\"", \""shape\"": [-1]}}]""}}]"
29,ad2bcdc1ac944e008df9fff0ec695e2d,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/ad2bcdc1ac944e008df9fff0ec695e2d/artifacts,2022-02-15 11:15:27.877000+00:00,2022-02-15 11:17:31.883000+00:00,0.015125345033160813,0.3206371784210205,-5.3612296981324,5.423589938525568,1.6469104766845704,5.0,0.06947442420143868,,,,,,,,,,0.0,sqrt,None,700,mse,10,None,None,False,5,0.0,False,0,True,None,None,2,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,6bd447b49e7f48e4b360f719766a3f3b,sklearn.ensemble._forest.RandomForestRegressor,
30,bc503300763c41edbb67191a443332cf,0,FINISHED,file:///C:/Users/Sathishkumar.paranth/Desktop/Car-Price-prediction-main/mlruns/0/bc503300763c41edbb67191a443332cf/artifacts,2022-02-15 11:15:27.877000+00:00,2022-02-15 11:17:31.883000+00:00,0.10730749892146138,0.5301600456237793,-3.9328952304798945,4.897836398930809,2.7195062160491945,1.0,0.28928971251965313,,,,,,,,,,0.0,sqrt,None,1000,mse,2,None,None,False,25,0.0,False,0,True,None,None,1,0.0,,,,,,,,,,,,,,,LOCAL,C:\Users\Sathishkumar.paranth\AppData\Roaming\Python\Python38\site-packages\ipykernel_launcher.py,RandomForestRegressor,Sathishkumar.Paranth,sklearn,6bd447b49e7f48e4b360f719766a3f3b,sklearn.ensemble._forest.RandomForestRegressor,
